DataHora;Copo;Cidade;Entrega;Pagamento;Acomp1;Acomp2;Acomp3;Cobertura;IdPedido
2021-02-09 14:01:00;3;6;2;3;9;3;8;6;449
2021-09-18 09:05:54;2;17;2;1;5;2;8;2;450
2023-04-11 13:38:34;1;17;1;4;4;1;11;10;451
2021-01-18 20:13:10;4;4;2;4;8;1;3;5;452
2022-07-31 19:06:56;3;17;1;2;7;9;3;4;453
2022-04-03 14:14:14;5;8;2;4;1;1;5;7;454
2021-06-05 19:49:58;3;2;1;2;10;2;11;3;455
2021-08-31 17:34:54;2;14;1;3;10;2;1;2;456
2022-03-30 12:26:51;2;16;1;2;4;2;1;5;457
2022-02-03 15:55:48;4;4;1;1;1;4;6;9;458
2023-11-01 09:46:24;4;17;2;4;4;4;9;1;459
2022-02-07 10:39:47;3;11;1;1;4;6;8;7;460
2022-03-14 15:22:38;4;5;1;1;8;2;8;4;461
2020-06-14 14:03:40;5;11;2;3;4;7;9;10;462
2023-07-15 15:27:52;1;4;2;1;2;3;7;4;463
2021-08-07 17:40:50;2;3;1;4;6;4;8;2;464
2023-06-05 09:06:12;5;1;2;1;1;5;5;9;465
2020-06-09 20:02:32;2;12;1;3;5;7;9;4;466
2023-04-10 14:06:32;3;3;1;2;9;9;9;8;467
2022-01-15 18:40:22;3;12;2;4;9;3;9;10;468
2020-02-16 19:03:55;5;8;2;4;11;5;2;3;469
2023-11-03 10:16:30;5;13;1;3;11;10;6;3;470
2023-03-30 09:00:04;4;17;2;2;9;3;11;5;471
2021-03-12 15:57:53;1;17;2;2;9;3;7;7;472
2021-06-27 11:36:23;1;5;2;1;2;9;9;4;473
2021-11-17 19:28:49;5;2;1;2;3;7;4;7;474
2023-06-11 15:53:14;5;3;2;4;5;7;1;6;475
2020-06-29 14:46:40;3;2;2;3;7;6;3;7;476
2020-10-03 11:26:38;1;9;2;2;7;11;3;6;477
2021-03-25 15:17:00;5;15;2;3;6;10;10;5;478
2020-02-23 12:19:46;4;13;1;2;5;11;11;2;479
2023-11-26 20:19:18;5;1;1;1;2;9;5;5;480
2021-07-09 13:30:47;3;13;1;3;7;11;7;10;481
2020-07-07 10:50:40;2;1;2;4;8;6;1;1;482
2020-04-22 10:37:53;3;5;1;2;5;7;5;6;483
2022-10-20 18:26:57;3;11;1;1;5;4;11;8;484
2023-01-09 13:52:47;1;8;2;2;8;8;1;10;485
2022-05-29 13:56:11;5;15;1;2;1;5;2;5;486
2021-04-14 13:41:14;5;15;1;3;6;10;7;9;487
2023-10-29 16:10:12;4;3;2;2;10;7;6;8;488
2023-04-23 18:17:03;2;15;2;1;9;1;2;1;489
2020-10-13 19:44:38;2;3;1;1;6;4;9;3;490
2022-09-08 17:25:42;4;4;2;3;3;3;7;1;491
2023-04-12 20:47:04;5;1;2;1;8;7;10;8;492
2021-06-12 16:06:36;5;6;1;1;4;3;7;6;493
2021-11-12 12:32:07;1;14;2;1;4;1;6;7;494
2023-08-15 10:13:31;4;15;2;2;7;10;2;6;495
2021-07-29 19:00:23;2;4;1;1;2;4;8;4;496
2022-10-18 10:05:13;2;3;2;1;3;10;5;10;497
2022-12-04 13:57:28;3;14;2;2;7;9;4;6;498
2021-04-01 11:23:46;5;6;1;3;8;6;7;9;499
2020-04-17 09:38:40;1;14;2;4;3;9;1;8;500
2022-08-23 10:40:50;1;2;2;2;2;9;6;5;501
2020-05-25 17:26:01;1;17;2;4;3;3;6;1;502
2020-09-22 11:48:27;5;11;1;2;5;4;8;6;503
2023-07-29 13:49:21;5;13;1;2;9;8;2;8;504
2022-02-13 14:22:36;4;5;1;4;6;3;1;1;505
2023-06-20 16:44:34;5;10;2;4;5;10;8;3;506
2022-11-25 17:38:06;1;5;2;2;9;11;5;5;507
2021-01-07 11:44:14;5;2;2;4;4;5;9;5;508
2020-03-19 11:26:23;5;3;2;3;11;9;1;7;509
2023-07-17 19:55:12;1;12;1;4;7;6;2;5;510
2020-07-14 17:03:26;2;4;1;4;2;4;9;4;511
2020-06-23 17:07:52;1;13;1;4;7;1;6;3;512
2023-05-15 12:26:42;5;2;1;2;9;4;4;5;513
2023-08-30 13:11:56;2;2;1;2;2;5;6;7;514
2023-04-06 18:42:37;1;2;2;3;7;7;6;2;515
2020-06-17 14:24:03;4;5;2;1;9;9;4;4;516
2020-09-23 15:11:16;4;15;2;2;7;8;10;1;517
2023-02-09 18:01:38;2;6;1;3;6;11;7;10;518
2022-04-04 15:44:27;3;1;2;2;6;2;5;1;519
2020-02-10 19:36:55;5;15;1;2;6;10;11;10;520
2021-12-03 16:11:20;4;16;2;3;2;7;8;3;521
2021-05-04 13:54:10;4;3;1;3;5;9;1;2;522
2021-11-14 12:19:40;5;4;1;1;9;9;9;6;523
2022-09-22 17:32:22;4;11;2;2;10;5;4;6;524
2022-06-06 20:12:48;4;2;1;1;5;4;8;6;525
2021-09-18 19:58:47;3;14;1;4;11;1;4;3;526
2023-07-15 10:42:42;4;15;1;3;2;10;6;10;527
2023-06-14 20:34:42;3;11;2;4;5;5;8;5;528
2021-06-11 18:05:29;3;12;2;2;9;8;6;3;529
2020-06-02 09:06:16;2;5;1;1;2;1;7;10;530
2020-10-06 16:13:52;1;4;2;3;5;5;1;5;531
2023-04-23 16:20:02;5;2;1;2;1;3;11;2;532
2023-07-02 19:09:47;2;2;1;3;10;8;7;7;533
2023-08-08 16:16:26;5;11;2;3;8;1;6;4;534
2020-11-07 09:31:38;3;17;1;1;2;10;10;6;535
2021-09-21 19:38:09;5;7;1;1;11;5;6;5;536
2020-04-30 20:16:31;5;17;1;2;3;2;10;6;537
2021-06-03 16:27:52;4;7;1;4;7;3;9;6;538
2022-12-19 14:46:07;4;4;2;1;7;8;2;9;539
2020-06-22 16:40:52;4;2;2;4;9;8;4;4;540
2022-03-02 18:02:27;5;7;1;3;7;4;5;9;541
2022-01-24 09:29:53;5;11;2;3;4;8;8;7;542
2023-12-31 13:20:49;1;7;2;1;3;1;9;1;543
2022-10-27 17:44:50;5;6;1;1;1;9;1;8;544
2023-04-09 20:50:37;4;3;1;2;4;6;5;9;545
2023-08-22 17:53:22;4;5;2;2;5;2;9;2;546
2021-01-26 12:37:35;3;12;1;4;11;3;5;10;547
2022-04-08 11:50:44;3;2;1;4;5;9;7;7;548
2021-06-23 19:16:36;2;6;1;2;6;10;4;7;549
2022-07-30 09:25:07;5;9;2;1;1;4;4;2;550
2020-03-29 18:57:27;4;12;1;3;11;3;3;4;551
2020-07-22 09:42:10;2;14;2;3;2;2;9;4;552
2022-04-20 13:02:11;5;9;1;2;4;8;5;8;553
2023-10-28 17:30:11;5;4;2;4;11;8;6;6;554
2020-06-09 11:25:00;3;10;1;4;6;10;11;6;555
2021-03-22 09:35:43;4;4;2;3;11;2;5;8;556
2021-02-09 13:15:29;5;16;1;2;2;6;3;7;557
2020-05-05 17:46:27;1;10;2;3;3;9;11;6;558
2023-01-19 14:10:33;2;5;1;1;8;1;11;9;559
2020-02-25 16:54:36;1;15;2;2;10;11;6;10;560
2020-10-22 13:45:45;5;15;1;4;3;6;1;9;561
2020-10-22 11:05:44;1;11;2;1;7;8;7;4;562
2021-03-01 11:26:53;3;1;2;3;4;2;2;2;563
2023-05-31 10:57:07;2;6;1;3;8;10;2;3;564
2023-01-03 11:22:58;1;9;1;4;7;6;3;8;565
2020-10-23 09:01:51;3;3;2;3;5;7;9;4;566
2020-04-14 20:07:25;2;4;1;3;8;2;11;9;567
2022-11-01 20:58:40;1;11;2;1;3;2;6;5;568
2021-03-24 13:14:57;1;7;1;3;9;1;2;7;569
2020-07-25 10:04:19;5;7;1;4;11;1;3;2;570
2021-04-09 15:18:31;1;6;1;4;8;5;2;2;571
2020-09-01 10:07:33;4;7;1;3;5;7;11;7;572
2023-09-27 13:57:43;1;15;2;4;6;3;5;1;573
2020-09-11 10:51:17;5;16;1;2;3;7;10;3;574
2020-10-22 11:43:16;5;16;2;2;9;11;7;1;575
2023-06-28 17:57:31;2;8;1;2;5;8;4;1;576
2022-10-29 15:54:21;4;8;1;1;6;2;11;6;577
2021-11-23 20:11:25;1;13;2;4;9;5;9;9;578
2023-03-10 11:12:25;4;1;1;1;10;4;4;2;579
2020-11-02 09:42:53;3;8;1;4;3;10;7;9;580
2023-05-15 10:11:14;4;15;2;3;4;6;1;5;581
2022-03-13 20:54:00;1;14;1;1;5;4;9;8;582
2020-01-02 18:49:40;3;4;1;2;1;8;10;6;583
2021-12-08 12:00:30;1;3;2;1;3;5;1;4;584
2020-01-21 10:43:21;2;17;2;3;7;4;10;4;585
2022-12-29 18:45:21;3;14;1;3;3;4;9;7;586
2022-07-12 17:17:46;2;12;2;3;9;10;7;3;587
2021-11-25 16:19:19;5;7;2;4;6;3;6;7;588
2020-01-26 16:00:52;3;9;1;4;10;2;8;7;589
2020-03-28 14:05:28;1;10;1;2;8;1;10;9;590
2021-05-21 13:58:42;1;15;2;4;2;3;8;10;591
2022-11-08 12:38:04;3;9;1;3;3;11;5;7;592
2021-04-09 19:56:24;5;2;1;2;5;8;8;2;593
2021-02-16 15:07:12;2;4;2;3;4;6;1;4;594
2020-04-15 16:46:49;1;10;1;4;1;9;3;8;595
2023-03-14 15:53:51;2;8;1;3;10;2;2;9;596
2023-04-06 16:25:38;4;16;1;2;7;2;11;2;597
2023-08-11 16:21:41;1;16;2;4;9;7;5;10;598
2023-04-13 10:20:01;3;14;2;2;11;11;8;1;599
2021-04-02 12:56:27;2;10;2;2;4;4;3;4;600
2023-10-04 16:32:45;4;10;1;3;9;4;10;10;601
2020-07-23 12:23:56;4;7;2;1;4;4;5;9;602
2023-08-16 14:06:14;3;4;1;4;9;3;2;4;603
2021-02-02 18:06:49;5;17;1;2;5;10;8;4;604
2022-04-08 17:34:09;4;12;1;1;11;3;5;8;605
2023-09-11 11:23:46;3;6;1;2;2;10;1;5;606
2020-07-01 11:38:37;2;8;2;4;2;5;7;2;607
2021-10-26 13:21:32;5;6;2;4;1;9;10;3;608
2021-09-25 12:29:14;3;9;1;4;5;4;9;6;609
2023-08-11 18:02:50;3;14;2;2;5;6;3;7;610
2020-02-20 09:42:42;2;11;2;1;10;6;5;4;611
2022-01-09 11:47:34;4;14;1;3;8;7;7;6;612
2023-03-27 16:10:07;2;11;1;4;4;11;1;3;613
2020-02-16 11:22:26;5;11;2;2;2;4;3;3;614
2023-09-26 15:06:00;4;8;1;4;8;9;11;6;615
2021-10-01 16:15:12;3;8;2;2;11;10;1;5;616
2022-02-22 09:27:50;4;6;2;4;7;3;1;10;617
2020-07-18 17:38:53;3;13;2;3;1;11;8;2;618
2023-10-01 10:15:17;3;5;2;3;4;8;1;3;619
2021-11-08 14:35:44;3;3;2;3;9;6;3;2;620
2020-11-23 12:14:47;5;16;1;2;6;4;1;6;621
2022-12-30 19:20:00;4;4;2;3;10;1;10;7;622
2020-01-11 14:29:59;1;3;2;2;5;5;9;5;623
2022-01-24 16:11:24;2;12;1;3;11;3;4;3;624
2022-05-29 13:13:32;2;11;1;3;4;1;1;9;625
2023-11-13 11:47:41;1;8;2;1;7;4;3;6;626
2020-10-25 12:47:10;4;9;2;2;9;10;5;4;627
2022-03-14 13:51:42;5;6;1;4;9;1;10;6;628
2020-08-02 19:28:46;4;7;2;3;8;3;7;9;629
2020-09-05 11:20:48;3;14;1;3;7;4;1;7;630
2023-07-18 20:10:43;5;8;1;1;6;11;8;2;631
2022-01-27 12:37:00;4;4;1;2;11;7;4;1;632
2021-05-25 20:31:27;2;3;1;2;6;3;6;2;633
2020-10-01 16:11:07;2;14;2;3;10;1;8;5;634
2022-07-02 10:37:36;5;3;2;4;8;5;10;9;635
2021-06-20 17:10:40;3;17;1;3;11;3;11;6;636
2020-01-25 10:06:14;5;1;2;1;5;1;6;3;637
2023-12-27 18:19:04;4;1;2;3;2;5;8;2;638
2021-02-28 11:44:32;5;3;2;3;9;6;5;7;639
2020-10-04 18:42:50;5;10;2;4;4;3;6;10;640
2020-12-15 10:42:43;5;16;2;1;2;11;10;4;641
2023-07-27 18:08:24;3;12;1;1;9;4;3;6;642
2023-12-06 09:50:42;5;6;1;2;10;5;4;8;643
2022-08-16 16:38:06;1;1;2;3;10;8;4;2;644
2023-03-21 18:11:53;3;1;2;1;4;5;10;4;645
2021-02-05 12:48:32;1;16;2;2;7;5;5;9;646
2021-10-03 20:05:58;1;4;2;3;7;11;2;1;647
2023-09-12 13:40:25;2;15;2;2;4;4;2;1;648
2020-02-20 10:21:11;4;13;2;1;9;6;6;5;649
2022-12-28 10:06:31;3;5;1;3;1;6;8;6;650
2020-02-09 15:33:04;4;2;1;4;11;5;8;4;651
2020-03-22 10:15:23;4;13;1;3;2;10;4;9;652
2022-10-31 15:58:56;1;11;2;1;2;8;2;3;653
2023-10-22 16:41:55;1;4;1;2;6;5;10;7;654
2020-08-22 20:05:08;3;12;2;1;6;7;6;9;655
2021-08-12 11:41:14;4;8;2;4;1;4;11;4;656
2023-06-25 09:53:03;5;11;2;2;7;9;11;9;657
2021-11-13 17:47:38;4;9;2;4;6;5;8;7;658
2023-07-28 16:07:21;4;15;1;2;1;7;11;9;659
2022-12-20 14:08:47;5;15;1;3;5;3;10;7;660
2020-03-16 19:20:54;4;8;1;3;10;8;3;1;661
2023-07-02 16:16:44;5;13;1;1;7;4;10;6;662
2020-08-15 16:56:15;2;2;2;3;6;7;10;2;663
2020-04-25 18:39:26;2;15;1;2;5;1;10;10;664
2020-06-21 12:31:33;4;10;2;3;6;10;3;1;665
2021-11-11 18:50:47;3;11;1;2;2;4;5;10;666
2023-02-28 10:46:35;3;1;2;2;7;8;5;2;667
2022-11-26 20:54:19;5;14;1;1;5;2;5;1;668
2023-01-31 19:08:54;1;5;2;2;6;6;6;3;669
2023-11-06 11:30:12;5;2;2;3;10;6;9;2;670
2020-02-25 11:22:10;3;9;1;3;3;5;1;4;671
2021-10-17 13:15:06;3;8;2;1;7;1;9;2;672
2022-08-08 19:32:49;2;13;1;3;9;1;2;2;673
2022-04-30 20:06:42;1;17;1;1;5;3;1;5;674
2022-04-07 11:23:15;2;16;1;1;11;1;9;3;675
2022-03-07 11:59:57;1;7;1;3;11;3;9;10;676
2021-11-23 19:34:38;4;15;1;1;9;5;5;6;677
2023-07-10 18:56:57;1;9;1;1;9;6;6;8;678
2021-05-11 13:16:27;1;4;2;4;8;9;8;9;679
2023-08-26 10:39:20;3;15;2;2;10;4;10;5;680
2020-06-05 20:23:06;1;8;1;3;6;11;9;5;681
2022-02-26 12:29:01;3;6;2;4;4;10;7;5;682
2022-12-08 09:00:09;5;9;1;1;5;1;2;2;683
2021-09-16 09:48:37;4;10;2;4;7;8;8;5;684
2022-06-30 11:45:53;4;10;1;3;7;1;4;7;685
2020-01-27 19:54:32;5;13;1;3;3;6;4;6;686
2023-05-11 15:50:22;1;6;1;3;6;3;5;2;687
2021-11-29 16:42:15;5;17;1;1;5;5;10;5;688
2023-04-14 13:50:03;4;17;1;4;8;5;5;2;689
2023-12-21 16:59:37;5;8;1;1;8;2;4;4;690
2023-01-05 19:03:26;2;6;2;1;1;4;10;8;691
2021-11-13 19:46:48;5;2;1;3;10;11;8;8;692
2023-08-08 14:04:26;5;10;2;1;5;11;4;9;693
2023-11-05 16:37:20;2;4;2;3;4;1;8;3;694
2023-05-10 14:16:29;2;8;1;4;2;5;5;5;695
2022-04-01 17:53:05;4;10;1;1;2;2;8;2;696
2022-07-13 19:01:25;2;14;2;2;8;11;3;5;697
2020-02-05 19:43:33;3;16;2;2;1;6;4;4;698
2023-12-26 18:36:57;4;8;1;3;6;8;4;6;699
2023-04-24 10:22:56;3;14;2;1;2;2;10;2;700
2020-08-03 16:15:10;3;10;2;3;2;1;6;3;701
2021-03-06 18:06:10;5;15;2;2;3;6;1;10;702
2023-09-11 10:11:12;5;8;1;4;3;6;6;1;703
2021-08-05 18:07:18;1;7;1;1;5;7;3;3;704
2020-10-13 18:19:25;1;16;2;3;7;5;8;2;705
2022-03-07 17:32:09;3;16;2;2;10;10;7;1;706
2021-09-19 10:31:19;5;12;2;2;7;3;4;7;707
2020-12-06 20:01:38;4;16;2;3;6;5;9;7;708
2023-12-01 17:38:00;1;5;1;2;6;5;7;7;709
2021-11-11 13:52:43;1;1;1;1;9;3;3;9;710
2023-10-22 14:58:21;2;13;1;1;8;3;3;10;711
2020-10-11 15:13:35;1;10;2;4;7;8;4;5;712
2021-06-02 17:42:43;1;14;2;3;10;1;6;8;713
2022-03-17 17:38:28;1;17;1;1;11;11;2;1;714
2021-05-08 13:50:11;1;13;2;4;7;2;2;4;715
2020-05-17 12:16:47;5;6;2;2;9;11;7;5;716
2022-10-01 15:00:42;2;7;2;4;7;8;8;7;717
2022-08-22 14:45:52;5;7;2;2;2;8;5;10;718
2021-04-11 19:34:24;3;12;2;3;5;11;11;4;719
2022-03-19 11:37:31;2;1;2;3;3;3;10;4;720
2023-01-21 12:47:37;4;3;2;4;6;9;6;4;721
2023-07-11 14:39:20;4;8;1;4;9;4;2;1;722
2021-01-14 11:49:25;1;3;2;4;10;4;5;5;723
2020-03-26 12:41:23;4;8;1;1;6;2;6;5;724
2020-11-22 12:47:19;3;5;2;3;9;4;1;9;725
2023-12-13 12:51:01;1;17;2;1;8;9;7;6;726
2021-09-08 11:07:47;4;15;2;3;8;9;9;6;727
2023-10-15 14:07:38;1;1;2;4;4;1;1;6;728
2023-10-01 11:14:44;1;4;2;4;6;2;7;2;729
2021-07-30 09:01:02;2;5;1;4;2;9;3;6;730
2022-08-15 11:33:31;3;4;2;3;4;4;1;5;731
2023-09-19 12:25:34;4;5;2;4;10;5;2;5;732
2021-09-28 14:10:23;3;17;2;3;6;3;4;9;733
2023-06-02 11:31:00;2;11;1;1;4;11;1;4;734
2021-01-31 11:42:32;1;2;2;4;11;11;7;2;735
2021-05-25 09:27:46;2;14;2;2;6;10;3;2;736
2021-06-14 17:52:01;1;7;2;2;11;4;10;8;737
2021-10-29 14:06:17;4;3;2;2;7;2;1;9;738
2022-11-12 20:50:00;4;2;1;2;7;11;2;7;739
2022-04-12 13:43:23;1;17;2;4;10;10;5;9;740
2021-08-24 09:54:38;1;16;1;1;9;4;5;8;741
2023-04-05 10:09:30;3;5;1;2;5;6;7;9;742
2022-01-22 15:37:54;1;11;2;4;9;4;4;7;743
2022-12-01 20:22:56;3;1;2;1;10;6;6;2;744
2021-06-18 10:04:46;2;14;2;1;11;4;3;8;745
2022-05-06 19:01:00;2;8;2;4;10;11;6;7;746
2021-03-04 09:10:12;3;14;1;2;1;10;7;3;747
2020-12-01 17:15:22;3;3;1;2;10;9;7;9;748
2022-07-01 13:11:02;5;9;2;3;5;6;2;6;749
2023-01-11 14:02:56;5;12;2;3;1;5;11;6;750
2020-07-20 14:43:42;2;12;1;1;4;3;4;8;751
2022-10-30 18:25:17;2;1;2;4;6;7;10;7;752
2020-02-01 19:00:52;4;6;1;4;11;4;11;8;753
2023-10-27 11:42:14;1;14;2;3;6;2;9;8;754
2022-03-02 12:51:55;4;13;1;4;5;4;2;3;755
2021-10-27 20:57:21;4;12;2;2;10;2;5;6;756
2021-12-28 18:03:34;3;4;1;2;8;10;10;10;757
2023-08-23 19:26:32;5;17;1;3;5;8;11;5;758
2022-04-22 20:15:06;3;2;1;4;3;2;2;4;759
2021-03-28 11:04:22;2;11;1;3;3;5;3;3;760
2023-09-23 11:03:51;3;15;2;4;11;6;5;4;761
2021-03-16 10:49:06;2;10;1;4;11;6;10;5;762
2021-12-24 18:24:54;5;4;1;2;3;10;2;4;763
2021-10-14 15:32:18;3;15;2;3;4;5;3;5;764
2022-12-05 20:56:37;1;14;1;1;3;2;9;1;765
2020-10-26 17:24:19;2;13;2;1;5;10;8;5;766
2022-05-19 13:28:06;1;5;2;3;2;9;6;2;767
2021-03-14 17:50:26;4;1;1;2;4;6;1;4;768
2020-02-06 13:36:41;4;2;1;1;10;8;11;5;769
2020-10-20 14:14:36;3;16;2;1;5;7;4;3;770
2020-02-13 16:19:06;1;3;2;3;5;11;5;1;771
2020-06-05 09:15:45;3;3;2;2;4;5;5;6;772
2021-05-10 20:14:00;5;16;1;2;11;3;11;2;773
2023-05-18 16:13:42;3;2;1;2;8;8;4;8;774
2023-01-26 13:06:49;3;3;2;3;4;11;8;2;775
2021-12-20 09:33:54;3;9;1;3;9;1;9;9;776
2021-12-21 14:51:59;1;17;2;3;9;5;1;7;777
2023-05-24 16:42:51;4;2;2;3;7;2;6;10;778
2022-01-29 14:45:28;3;5;1;2;9;9;5;2;779
2022-02-06 13:37:42;5;13;2;4;7;8;2;7;780
2022-07-28 20:34:43;4;16;1;1;9;10;5;2;781
2021-09-29 20:51:14;5;10;2;4;2;8;5;7;782
2022-09-16 19:51:08;5;12;2;4;7;10;6;3;783
2021-12-19 09:40:02;4;9;2;4;2;8;8;5;784
2022-10-14 09:16:37;4;10;2;4;7;1;2;5;785
2022-02-21 19:15:42;3;17;2;2;8;10;9;8;786
2022-09-12 19:26:55;3;7;2;1;11;4;11;4;787
2021-01-10 16:50:27;3;7;2;1;11;6;5;1;788
2021-08-12 16:56:13;2;7;1;2;6;6;10;7;789
2023-08-31 20:31:53;2;4;1;2;6;1;4;2;790
2021-11-21 15:27:17;3;10;2;2;10;2;10;1;791
2020-11-05 20:31:45;3;8;1;2;7;1;9;1;792
2021-12-08 09:41:19;2;3;2;3;3;3;2;10;793
2021-09-20 17:50:24;1;9;2;4;5;2;8;6;794
2023-07-13 16:05:06;5;15;2;2;11;6;2;4;795
2023-10-25 19:44:40;1;17;1;3;10;9;3;10;796
2022-07-05 14:17:29;2;5;2;4;5;9;6;3;797
2020-07-15 11:19:46;4;17;1;4;11;11;7;10;798
2020-03-21 09:48:30;3;7;1;1;10;3;5;3;799
2022-02-01 17:44:00;2;12;1;4;11;7;1;2;800
2022-12-13 16:43:53;1;12;1;4;3;4;4;1;801
2020-12-01 12:13:12;3;12;1;1;4;3;4;5;802
2023-09-17 12:28:32;5;12;2;3;3;9;11;6;803
2021-04-26 19:50:45;1;8;2;3;10;6;6;2;804
2021-04-04 09:08:25;5;15;2;4;9;3;5;7;805
2021-12-16 14:52:51;5;13;2;1;3;7;11;7;806
2020-02-29 10:00:10;4;1;2;1;4;1;3;1;807
2023-09-19 15:26:42;2;17;2;2;4;9;1;1;808
2021-09-28 14:42:13;2;11;2;2;11;6;7;4;809
2023-04-05 20:10:00;5;9;1;2;6;9;6;5;810
2023-09-10 19:08:43;2;7;1;3;5;6;10;10;811
2021-01-23 16:03:16;1;17;1;4;4;8;6;10;812
2022-07-07 15:55:38;1;14;2;3;1;11;6;4;813
2021-05-31 09:55:33;1;6;1;3;3;2;4;8;814
2022-07-24 16:36:07;1;11;2;1;3;5;2;3;815
2020-09-21 18:23:26;1;3;2;3;8;8;11;6;816
2023-05-26 14:06:18;4;8;2;4;11;2;1;1;817
2020-02-08 19:05:14;3;9;2;3;1;4;7;8;818
2022-12-20 14:08:41;2;9;2;1;10;10;10;4;819
2021-01-24 11:42:42;1;13;2;3;8;2;3;5;820
2022-10-12 10:22:50;3;13;1;3;5;2;4;2;821
2022-11-29 12:39:10;3;5;2;1;3;10;8;2;822
2023-10-28 15:18:35;1;7;2;3;2;1;3;3;823
2020-02-28 15:44:14;1;5;1;3;6;7;8;4;824
2020-08-03 12:14:22;3;3;1;1;7;3;9;8;825
2023-04-06 15:48:35;3;14;1;2;6;7;1;4;826
2020-07-22 17:50:33;1;9;1;4;2;6;1;1;827
2022-06-18 13:20:24;3;11;1;4;10;2;3;7;828
2021-09-21 12:16:57;3;15;1;1;5;9;6;6;829
2023-08-28 16:05:15;2;5;2;1;3;9;8;6;830
2021-10-12 14:41:13;5;5;1;3;3;4;8;1;831
2020-10-06 12:23:43;4;4;2;1;10;3;1;7;832
2022-03-22 10:44:49;3;12;1;3;4;10;6;3;833
2020-04-18 11:34:50;2;1;1;3;10;6;1;2;834
2020-04-25 09:47:17;1;15;1;2;2;7;9;1;835
2022-12-01 09:23:21;5;7;2;4;1;9;10;4;836
2020-03-13 20:34:14;5;15;2;3;1;11;10;5;837
2022-07-23 15:42:08;1;10;2;4;11;7;8;6;838
2023-06-20 12:09:32;3;13;2;4;9;5;1;8;839
2021-12-19 13:21:03;3;13;1;4;8;10;7;1;840
2023-05-14 09:56:49;5;3;2;3;7;10;6;7;841
2022-04-22 12:57:54;1;6;2;3;7;4;4;8;842
2021-06-08 20:50:17;2;14;1;2;5;8;11;8;843
2020-06-15 13:12:58;1;15;2;1;8;8;11;10;844
2023-08-09 15:00:11;2;16;1;3;6;10;4;8;845
2022-05-12 10:40:09;1;2;2;2;10;11;3;6;846
2021-01-06 10:19:40;1;15;1;3;10;4;9;6;847
2021-09-11 16:54:58;1;1;2;3;8;6;2;7;848
2022-01-22 09:08:01;2;13;2;4;11;10;8;3;849
2022-05-17 16:00:37;4;17;1;4;3;4;8;9;850
2021-05-11 19:17:00;1;17;1;1;1;7;3;4;851
2022-07-03 18:06:16;4;5;2;2;5;8;1;9;852
2020-09-11 15:57:02;5;8;2;4;9;3;3;8;853
2022-04-20 17:54:25;4;16;2;1;7;2;3;9;854
2020-01-25 20:20:26;3;4;2;4;9;6;7;4;855
2022-02-10 15:15:14;2;7;1;2;10;2;4;3;856
2021-06-13 12:02:19;1;4;1;4;4;1;1;1;857
2022-07-19 16:30:18;5;4;2;2;5;3;4;10;858
2021-08-05 20:40:56;4;12;2;1;5;8;2;10;859
2020-06-15 12:25:27;1;13;2;2;6;1;5;9;860
2020-12-15 11:49:34;3;11;1;2;11;5;1;3;861
2023-05-19 11:17:19;1;11;1;1;9;10;9;1;862
2020-05-26 20:21:08;4;7;2;3;8;3;4;5;863
2023-03-14 11:30:00;4;8;1;1;4;6;10;8;864
2020-11-16 18:41:23;3;2;1;2;2;2;11;3;865
2021-06-10 12:32:46;4;8;2;3;10;1;1;3;866
2021-08-26 20:54:06;2;11;2;1;4;6;3;2;867
2021-03-09 18:59:39;2;1;1;1;9;3;3;9;868
2020-11-14 16:38:19;3;15;1;4;8;2;3;7;869
2023-03-04 19:59:04;1;9;1;1;2;3;6;5;870
2023-08-26 14:51:11;3;3;2;1;4;9;10;7;871
2022-01-13 17:22:05;1;7;1;3;8;6;7;3;872
2023-08-09 12:13:39;5;1;1;1;4;1;3;10;873
2022-04-01 20:52:33;1;2;2;1;5;10;1;9;874
2020-03-26 10:47:40;2;5;2;3;11;9;4;2;875
2023-08-05 17:48:19;2;16;2;2;10;4;8;7;876
2020-07-22 12:07:17;3;3;2;1;10;9;7;10;877
2021-09-30 17:59:33;4;13;1;1;6;11;6;10;878
2021-06-29 13:59:30;4;10;1;2;4;3;10;7;879
2020-07-08 09:48:32;2;8;1;4;7;7;4;6;880
2022-01-25 14:19:42;3;3;1;4;2;10;9;1;881
2023-03-02 20:27:14;1;2;1;2;11;2;9;8;882
2021-06-13 09:41:08;3;3;1;4;7;6;10;8;883
2023-04-03 20:23:08;5;11;2;1;5;11;5;9;884
2022-01-27 17:48:57;3;14;2;1;11;3;4;8;885
2021-09-14 17:22:26;2;5;1;1;10;10;3;4;886
2020-11-16 20:54:55;4;3;2;4;1;11;7;6;887
2020-08-09 18:41:47;3;14;1;1;1;1;2;5;888
2022-12-08 17:50:20;2;17;2;2;9;7;5;7;889
2021-04-10 16:30:04;3;7;2;4;6;1;3;10;890
2023-07-04 20:34:27;1;9;1;3;2;2;9;7;891
2023-08-08 19:42:22;2;10;1;3;1;1;6;4;892
2023-10-21 15:00:50;4;5;2;2;1;10;5;4;893
2020-06-21 19:43:24;2;4;1;1;1;3;5;9;894
2023-05-24 19:28:02;4;3;1;3;6;10;6;10;895
2022-04-10 14:53:47;4;8;1;2;6;5;11;7;896
2022-02-16 11:04:39;1;5;2;3;2;2;10;6;897
